GeomProj_SpinUp_SG_spcvx300_NL-500_FrM400_FlMreal50_FC70_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim180000_fineMesh, ,300,-500,50,0.025,40,350,400,50,70,0,0,0,0,0,0,0,0,0,[180000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx300_NL-500_FrM400_FlMreal50_FC70_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF300000_xdim180000_fineMesh, ,300,-500,50,0.025,40,350,400,50,70,0,0,0,0,0,0,0,0,0,[180000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx300_NL-500_FrM400_FlMreal50_FC50_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF100000_xdim165000_fineMesh_noMinCalv, ,300,-500,50,0.025,40,350,400,50,50,0,0,0,0,0,0,0,0,0,[165000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx300_NL-500_FrM400_FlMreal50_FC50_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim165000_fineMesh_noMinCalv, ,300,-500,50,0.025,40,350,400,50,50,0,0,0,0,0,0,0,0,0,[165000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx300_NL-500_FrM400_FlMreal50_FC70_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF100000_xdim165000_fineMesh_noMinCalv, ,300,-500,50,0.025,40,350,400,50,70,0,0,0,0,0,0,0,0,0,[165000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx300_NL-500_FrM400_FlMreal50_FC70_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim165000_fineMesh_noMinCalv, ,300,-500,50,0.025,40,350,400,50,70,0,0,0,0,0,0,0,0,0,[165000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx600_NL-500_FrM400_FlMreal50_FC50_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF100000_xdim165000_fineMesh_noMinCalv, ,600,-500,50,0.025,40,350,400,50,50,0,0,0,0,0,0,0,0,0,[165000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx600_NL-500_FrM400_FlMreal50_FC50_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim165000_fineMesh_noMinCalv, ,600,-500,50,0.025,40,350,400,50,50,0,0,0,0,0,0,0,0,0,[165000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx600_NL-500_FrM400_FlMreal50_FC70_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF100000_xdim165000_fineMesh_noMinCalv, ,600,-500,50,0.025,40,350,400,50,70,0,0,0,0,0,0,0,0,0,[165000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx600_NL-500_FrM400_FlMreal50_FC70_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim165000_fineMesh_noMinCalv, ,600,-500,50,0.025,40,350,400,50,70,0,0,0,0,0,0,0,0,0,[165000],10000,2000,2500,-0.002,0.003,100,Stallo,F
